Date,Close/Last,Volume,Open,High,Low
12/17/2021,$10.11,277530,$10.02,$10.67,$10.00
12/16/2021,$10.08,60158,$9.95,$10.1925,$9.9303
12/15/2021,$9.83,329217,$9.33,$9.90,$9.03
12/14/2021,$9.30,632581,$9.06,$9.34,$8.90
12/13/2021,$9.18,127008,$10.25,$10.25,$9.04
12/10/2021,$10.12,193443,$9.70,$10.73,$9.70
12/09/2021,$9.67,100466,$9.34,$9.73,$9.33
12/08/2021,$9.34,46154,$9.15,$9.40,$9.02
12/07/2021,$9.02,89228,$8.81,$9.06,$8.81
12/06/2021,$8.69,135055,$9.00,$9.00,$8.51
12/03/2021,$9.07,271819,$9.44,$9.44,$8.56
12/02/2021,$9.37,71056,$9.69,$9.69,$9.27
12/01/2021,$9.40,102295,$9.42,$9.669,$9.27
11/30/2021,$9.35,239222,$9.40,$9.56,$8.82
11/29/2021,$9.40,189254,$9.50,$9.69,$9.36
11/26/2021,$9.69,37940,$9.54,$9.85,$9.5001
11/24/2021,$9.75,214573,$9.84,$9.88,$9.06
11/23/2021,$9.83,155253,$10.01,$10.0957,$9.63
11/22/2021,$10.00,269865,$9.65,$10.30,$9.63
11/19/2021,$9.40,122635,$9.50,$9.50,$9.22
11/18/2021,$9.49,126164,$9.15,$9.4995,$8.95
11/17/2021,$9.11,76511,$8.94,$9.12,$8.83
11/16/2021,$9.04,47689,$9.27,$9.27,$8.82
11/15/2021,$9.07,43147,$9.21,$9.32,$8.90
11/12/2021,$9.21,67639,$9.30,$9.30,$9.00
11/11/2021,$9.20,56181,$9.17,$9.20,$9.01
11/10/2021,$9.09,103577,$9.25,$9.41,$8.7403
11/09/2021,$9.38,52806,$9.64,$9.66,$9.22
11/08/2021,$9.55,203885,$9.50,$9.75,$9.4201
11/05/2021,$9.32,204466,$9.72,$9.97,$9.02
11/04/2021,$9.50,198699,$8.51,$9.50,$8.51
11/03/2021,$8.57,26725,$8.41,$8.5999,$8.24
11/02/2021,$8.46,110475,$8.76,$8.76,$8.30
11/01/2021,$8.56,98182,$8.77,$8.81,$8.10
10/29/2021,$8.50,144113,$8.42,$8.57,$8.00
10/28/2021,$8.54,59766,$8.69,$8.69,$8.4014
10/27/2021,$8.68,109629,$8.94,$8.94,$7.8509
